date_time,origin,destination,distance_km,weather,is_weekend,is_rush_hour,traffic_volume,temperature_c,average_speed_kmh,travel_time_minutes,delay_minutes
2023-03-25 02:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Hujan Ringan,1,0,73,27.3,43.65,6.19,0.79
2023-03-25 02:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,1,0,76,30.0,47.62,6.55,0.31
2023-03-25 02:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,98,31.0,50.0,7.2,0.0
2023-03-25 02:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,111,33.4,50.0,8.4,0.0
2023-03-25 02:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,0,134,30.3,48.47,10.52,0.32
2023-03-25 03:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,61,31.1,50.0,4.56,0.0
2023-03-25 03:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,1,0,67,28.9,47.67,5.66,0.26
2023-03-25 03:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,1,0,71,30.5,47.54,6.56,0.32
2023-03-25 03:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,91,33.6,50.0,7.2,0.0
2023-03-25 03:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,102,34.7,50.0,8.4,0.0
2023-03-25 03:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,133,32.0,50.0,10.2,0.0
2023-03-25 04:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,111,32.1,50.0,4.56,0.0
2023-03-25 04:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,1,0,148,30.6,48.68,5.55,0.15
2023-03-25 04:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,1,0,159,28.1,47.56,6.56,0.32
2023-03-25 04:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,197,34.9,50.0,7.2,0.0
2023-03-25 04:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,222,34.1,50.0,8.4,0.0
2023-03-25 04:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,253,33.5,50.0,10.2,0.0
2023-03-25 05:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,228,31.1,50.0,4.56,0.0
2023-03-25 05:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Hujan Ringan,1,0,270,26.7,42.69,6.33,0.93
2023-03-25 05:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,1,0,336,29.3,48.34,6.45,0.21
2023-03-25 05:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,395,33.2,50.0,7.2,0.0
2023-03-25 05:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,455,32.7,50.0,8.4,0.0
2023-03-25 05:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,492,31.4,50.0,10.2,0.0
2023-03-25 06:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,493,34.8,50.0,4.56,0.0
2023-03-25 06:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Hujan Ringan,1,0,536,26.8,43.8,6.16,0.76
2023-03-25 06:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,659,33.3,50.0,6.24,0.0
2023-03-25 06:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,724,31.1,50.0,7.2,0.0
2023-03-25 06:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,807,33.6,50.0,8.4,0.0
2023-03-25 06:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,1097,34.1,50.0,10.2,0.0
2023-03-25 07:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,0,587,30.3,42.68,5.34,0.78
2023-03-25 07:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Hujan Ringan,1,0,628,27.6,41.48,6.51,1.11
2023-03-25 07:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,738,31.5,50.0,6.24,0.0
2023-03-25 07:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,945,33.4,44.83,8.03,0.83
2023-03-25 07:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,1011,33.6,50.0,8.4,0.0
2023-03-25 07:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,0,1335,30.8,43.98,11.6,1.4
2023-03-25 08:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,0,709,29.9,43.62,5.23,0.67
2023-03-25 08:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,810,33.6,45.86,5.89,0.49
2023-03-25 08:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,890,32.9,44.36,7.03,0.79
2023-03-25 08:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,1007,33.5,44.58,8.08,0.88
2023-03-25 08:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,1182,31.7,45.76,9.18,0.78
2023-03-25 08:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,0,1555,30.2,44.36,11.5,1.3
2023-03-25 09:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,0,656,29.8,42.38,5.38,0.82
2023-03-25 09:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,804,33.8,45.96,5.87,0.47
2023-03-25 09:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,1,0,928,28.5,43.45,7.18,0.94
2023-03-25 09:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,1062,31.6,45.67,7.88,0.68
2023-03-25 09:00:00,Pasar Pusat,Rumbai,7.0,Hujan Lebat,1,0,1307,25.4,27.21,15.44,7.04
2023-03-25 09:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,1493,31.5,45.97,11.09,0.89
2023-03-25 10:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,813,31.3,36.58,6.23,1.67
2023-03-25 10:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,908,32.5,34.39,7.85,2.45
2023-03-25 10:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,1,0,985,29.7,44.01,7.09,0.85
2023-03-25 10:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,1145,34.7,45.93,7.84,0.64
2023-03-25 10:00:00,Pasar Pusat,Rumbai,7.0,Hujan Lebat,1,0,1614,24.2,16.81,24.99,16.59
2023-03-25 10:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,1886,32.5,36.56,13.95,3.75
2023-03-25 11:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,831,34.9,35.07,6.5,1.94
2023-03-25 11:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,1098,32.5,34.8,7.76,2.36
2023-03-25 11:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,1,0,1342,30.5,23.22,13.43,7.19
2023-03-25 11:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,1488,33.2,34.64,10.39,3.19
2023-03-25 11:00:00,Pasar Pusat,Rumbai,7.0,Hujan Lebat,1,0,1665,24.7,18.04,23.28,14.88
2023-03-25 11:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,2117,32.5,33.62,15.17,4.97
2023-03-25 12:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,853,31.7,33.86,6.73,2.17
2023-03-25 12:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,1004,34.9,34.73,7.78,2.38
2023-03-25 12:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,1,0,1291,30.2,34.32,9.09,2.85
2023-03-25 12:00:00,Pandau,Simpang Tiga,6.0,Mendung,1,0,1544,30.8,23.27,15.47,8.27
2023-03-25 12:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,1520,34.6,36.93,11.37,2.97
2023-03-25 12:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,2181,33.6,26.79,19.04,8.84
2023-03-25 13:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,0,840,28.7,32.4,7.04,2.48
2023-03-25 13:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,1139,33.4,24.82,10.88,5.48
2023-03-25 13:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,1176,32.2,36.68,8.51,2.27
2023-03-25 13:00:00,Pandau,Simpang Tiga,6.0,Mendung,1,0,1347,29.3,30.3,11.88,4.68
2023-03-25 13:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,1800,33.3,26.11,16.09,7.69
2023-03-25 13:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,2157,33.9,26.77,19.05,8.85
2023-03-25 14:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,0,1015,30.3,24.94,9.14,4.58
2023-03-25 14:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,1318,33.6,24.18,11.17,5.77
2023-03-25 14:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,1391,32.8,25.26,12.35,6.11
2023-03-25 14:00:00,Pandau,Simpang Tiga,6.0,Mendung,1,0,1760,30.3,22.31,16.14,8.94
2023-03-25 14:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,1958,31.7,24.53,17.12,8.72
2023-03-25 14:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,2437,32.9,24.42,20.88,10.68
2023-03-25 15:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,1003,32.7,23.32,9.78,5.22
2023-03-25 15:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,1227,33.3,23.54,11.47,6.07
2023-03-25 15:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,1469,31.2,24.95,12.5,6.26
2023-03-25 15:00:00,Pandau,Simpang Tiga,6.0,Mendung,1,0,1755,28.4,23.08,15.6,8.4
2023-03-25 15:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,1755,34.2,24.36,17.24,8.84
2023-03-25 15:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,0,2098,29.0,33.0,15.45,5.25
2023-03-25 16:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,1,1157,29.8,21.68,10.52,5.96
2023-03-25 16:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,1,1361,34.1,26.69,10.11,4.71
2023-03-25 16:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,1,1652,31.3,23.41,13.33,7.09
2023-03-25 16:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,1,1,1872,26.9,18.49,19.47,12.27
2023-03-25 16:00:00,Pasar Pusat,Rumbai,7.0,Hujan Ringan,1,1,2289,26.0,19.87,21.14,12.74
2023-03-25 16:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,1,2757,29.7,21.6,23.61,13.41
2023-03-25 17:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,1,1298,29.1,23.31,9.78,5.22
2023-03-25 17:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,1,1499,34.4,26.75,10.09,4.69
2023-03-25 17:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,1,1827,26.1,13.51,23.1,16.86
2023-03-25 17:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,1,1,1968,27.1,17.74,20.29,13.09
2023-03-25 17:00:00,Pasar Pusat,Rumbai,7.0,Hujan Ringan,1,1,2198,27.3,19.8,21.21,12.81
2023-03-25 17:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Lebat,1,1,2655,24.2,6.85,74.43,64.23
2023-03-25 18:00:00,Harapan Raya,Sudirman,3.8,Mendung,1,1,1310,28.3,24.09,9.46,4.9
2023-03-25 18:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,1,1,1630,29.9,23.8,11.35,5.95
2023-03-25 18:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,1,1803,26.7,16.15,19.32,13.08
2023-03-25 18:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,1,1,2001,27.0,15.95,22.57,15.37
2023-03-25 18:00:00,Pasar Pusat,Rumbai,7.0,Hujan Ringan,1,1,2336,27.1,18.93,22.19,13.79
2023-03-25 18:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Lebat,1,1,2597,24.7,8.85,57.6,47.4
2023-03-25 19:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,1,1411,31.5,23.53,9.69,5.13
2023-03-25 19:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,1,1,1779,30.7,21.4,12.62,7.22
2023-03-25 19:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,1,1759,27.9,16.44,18.97,12.73
2023-03-25 19:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,1,1,1989,27.5,17.31,20.8,13.6
2023-03-25 19:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,1,2623,31.0,25.25,16.63,8.23
2023-03-25 19:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Lebat,1,1,3275,25.6,5.0,102.0,91.8
2023-03-25 20:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,1,1349,33.1,25.2,9.05,4.49
2023-03-25 20:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,1,1,1513,29.9,20.54,13.15,7.75
2023-03-25 20:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,1,1732,27.4,16.85,18.52,12.28
2023-03-25 20:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,1,1879,32.9,25.46,14.14,6.94
2023-03-25 20:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,1,2475,31.1,26.56,15.82,7.42
2023-03-25 20:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Ringan,1,1,2846,26.9,17.2,29.66,19.46
2023-03-25 21:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,1028,33.3,23.76,9.6,5.04
2023-03-25 21:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,1,0,1323,29.1,22.39,12.06,6.66
2023-03-25 21:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,1,0,1422,30.2,21.34,14.62,8.38
2023-03-25 21:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,1672,32.4,25.58,14.07,6.87
2023-03-25 21:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,1850,33.6,23.83,17.62,9.22
2023-03-25 21:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Ringan,1,0,2126,26.5,15.84,32.21,22.01
2023-03-25 22:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,679,31.9,45.93,4.96,0.4
2023-03-25 22:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,789,34.3,45.56,5.93,0.53
2023-03-25 22:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,0,914,26.4,36.14,8.63,2.39
2023-03-25 22:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,1041,35.0,44.75,8.05,0.85
2023-03-25 22:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,1321,33.1,45.45,9.24,0.84
2023-03-25 22:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,1601,33.6,45.69,11.16,0.96
2023-03-25 23:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,367,33.9,50.0,4.56,0.0
2023-03-25 23:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,371,33.2,50.0,5.4,0.0
2023-03-25 23:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,0,503,26.6,40.39,7.72,1.48
2023-03-25 23:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,487,34.9,50.0,7.2,0.0
2023-03-25 23:00:00,Pasar Pusat,Rumbai,7.0,Mendung,1,0,609,29.8,47.2,8.9,0.5
2023-03-25 23:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,741,31.4,50.0,10.2,0.0
2023-03-26 00:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,114,32.2,50.0,4.56,0.0
2023-03-26 00:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,127,33.0,50.0,5.4,0.0
2023-03-26 00:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,0,156,27.2,41.94,7.44,1.2
2023-03-26 00:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,173,34.4,50.0,7.2,0.0
2023-03-26 00:00:00,Pasar Pusat,Rumbai,7.0,Mendung,1,0,199,28.2,48.29,8.7,0.3
2023-03-26 00:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,264,33.2,50.0,10.2,0.0
2023-03-26 01:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,60,33.8,50.0,4.56,0.0
2023-03-26 01:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,64,32.8,50.0,5.4,0.0
2023-03-26 01:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,1,0,75,28.2,48.69,6.41,0.17
2023-03-26 01:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,82,32.5,50.0,7.2,0.0
2023-03-26 01:00:00,Pasar Pusat,Rumbai,7.0,Mendung,1,0,104,29.6,47.43,8.86,0.46
2023-03-26 01:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,135,33.5,50.0,10.2,0.0
2023-03-26 02:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,53,32.4,50.0,4.56,0.0
2023-03-26 02:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,71,31.6,50.0,5.4,0.0
2023-03-26 02:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,1,0,83,29.1,47.99,6.5,0.26
2023-03-26 02:00:00,Pandau,Simpang Tiga,6.0,Mendung,1,0,83,30.0,47.29,7.61,0.41
2023-03-26 02:00:00,Pasar Pusat,Rumbai,7.0,Mendung,1,0,114,28.4,47.23,8.89,0.49
2023-03-26 02:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,0,139,29.5,48.71,10.47,0.27
2023-03-26 03:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,52,33.3,50.0,4.56,0.0
2023-03-26 03:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,65,34.5,50.0,5.4,0.0
2023-03-26 03:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,1,0,76,28.1,47.75,6.53,0.29
2023-03-26 03:00:00,Pandau,Simpang Tiga,6.0,Mendung,1,0,95,28.3,48.34,7.45,0.25
2023-03-26 03:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,109,33.3,50.0,8.4,0.0
2023-03-26 03:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,0,118,28.4,48.23,10.57,0.37
2023-03-26 04:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,123,31.6,50.0,4.56,0.0
2023-03-26 04:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,144,33.7,50.0,5.4,0.0
2023-03-26 04:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,1,0,165,29.0,48.56,6.43,0.19
2023-03-26 04:00:00,Pandau,Simpang Tiga,6.0,Mendung,1,0,197,30.6,47.4,7.59,0.39
2023-03-26 04:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,189,34.8,50.0,8.4,0.0
2023-03-26 04:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,0,263,29.8,47.44,10.75,0.55
2023-03-26 05:00:00,Harapan Raya,Sudirman,3.8,Hujan Ringan,1,0,365,27.6,42.83,5.32,0.76
2023-03-26 05:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,404,34.5,50.0,5.4,0.0
2023-03-26 05:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,1,0,472,33.3,50.0,6.24,0.0
2023-03-26 05:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,1,0,507,27.1,43.16,8.34,1.14
2023-03-26 05:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,0,587,32.1,50.0,8.4,0.0
2023-03-26 05:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,0,770,29.4,48.8,10.45,0.25
2023-03-26 06:00:00,Harapan Raya,Sudirman,3.8,Hujan Ringan,1,1,991,26.9,16.37,13.93,9.37
2023-03-26 06:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,1,1219,33.4,26.66,10.13,4.73
2023-03-26 06:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,1,1493,26.8,18.86,16.54,10.3
2023-03-26 06:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,1,1,1594,27.3,18.44,19.52,12.32
2023-03-26 06:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,1,1814,33.0,25.09,16.74,8.34
2023-03-26 06:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,1,2402,29.1,22.67,22.5,12.3
2023-03-26 07:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,1,1227,33.2,27.0,8.45,3.89
2023-03-26 07:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,1,1453,31.5,23.8,11.35,5.95
2023-03-26 07:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,1,1667,27.7,18.39,16.97,10.73
2023-03-26 07:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,1,1,1876,27.8,16.15,22.29,15.09
2023-03-26 07:00:00,Pasar Pusat,Rumbai,7.0,Cerah,1,1,2274,33.3,23.56,17.82,9.42
2023-03-26 07:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,1,2624,29.7,21.54,23.68,13.48
2023-03-26 08:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,1,1033,31.2,24.12,9.45,4.89
2023-03-26 08:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,1,1443,34.4,26.93,10.03,4.63
2023-03-26 08:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,1,1499,27.2,17.7,17.63,11.39
2023-03-26 08:00:00,Pandau,Simpang Tiga,6.0,Mendung,1,1,1912,28.6,23.71,15.19,7.99
2023-03-26 08:00:00,Pasar Pusat,Rumbai,7.0,Hujan Ringan,1,1,2193,26.6,16.78,25.04,16.64
2023-03-26 08:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,1,2387,30.9,24.08,21.18,10.98
2023-03-26 09:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,1,975,32.6,23.37,9.76,5.2
2023-03-26 09:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,1,1119,34.2,35.4,7.63,2.23
2023-03-26 09:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,1,1495,26.4,16.1,19.38,13.14
2023-03-26 09:00:00,Pandau,Simpang Tiga,6.0,Mendung,1,1,1738,29.0,20.91,17.22,10.02
2023-03-26 09:00:00,Pasar Pusat,Rumbai,7.0,Hujan Ringan,1,1,2038,26.2,17.63,23.83,15.43
2023-03-26 09:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,1,2454,34.2,23.76,21.47,11.27
2023-03-26 10:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,876,33.6,36.99,6.16,1.6
2023-03-26 10:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,995,32.3,35.62,7.58,2.18
2023-03-26 10:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,0,1089,26.6,24.03,12.98,6.74
2023-03-26 10:00:00,Pandau,Simpang Tiga,6.0,Mendung,1,0,1176,28.5,42.39,8.49,1.29
2023-03-26 10:00:00,Pasar Pusat,Rumbai,7.0,Hujan Ringan,1,0,1394,27.5,38.74,10.84,2.44
2023-03-26 10:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,1937,33.3,35.35,14.43,4.23
2023-03-26 11:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,779,31.2,33.56,6.79,2.23
2023-03-26 11:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,998,31.9,36.35,7.43,2.03
2023-03-26 11:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,0,993,26.5,37.4,8.34,2.1
2023-03-26 11:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,1203,31.3,35.64,10.1,2.9
2023-03-26 11:00:00,Pasar Pusat,Rumbai,7.0,Mendung,1,0,1330,29.7,42.8,9.81,1.41
2023-03-26 11:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,1718,31.7,36.81,13.86,3.66
2023-03-26 12:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,871,32.3,33.11,6.89,2.33
2023-03-26 12:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,1082,34.3,33.72,8.01,2.61
2023-03-26 12:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,0,1252,26.8,27.27,11.44,5.2
2023-03-26 12:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,1376,32.3,35.77,10.06,2.86
2023-03-26 12:00:00,Pasar Pusat,Rumbai,7.0,Mendung,1,0,1624,31.0,32.21,13.04,4.64
2023-03-26 12:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,1,0,1943,31.4,36.31,14.05,3.85
2023-03-26 13:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,881,31.2,35.62,6.4,1.84
2023-03-26 13:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,1090,34.7,36.95,7.31,1.91
2023-03-26 13:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,0,1127,26.9,24.59,12.69,6.45
2023-03-26 13:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,1561,33.5,26.44,13.62,6.42
2023-03-26 13:00:00,Pasar Pusat,Rumbai,7.0,Mendung,1,0,1734,30.2,33.15,12.67,4.27
2023-03-26 13:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,0,1965,28.9,33.51,15.22,5.02
2023-03-26 14:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,847,33.0,33.53,6.8,2.24
2023-03-26 14:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,1135,33.9,23.39,11.54,6.14
2023-03-26 14:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,1,0,1271,27.4,27.21,11.47,5.23
2023-03-26 14:00:00,Pandau,Simpang Tiga,6.0,Cerah,1,0,1425,33.2,36.68,9.81,2.61
2023-03-26 14:00:00,Pasar Pusat,Rumbai,7.0,Mendung,1,0,1651,30.0,34.94,12.02,3.62
2023-03-26 14:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,1,0,1995,30.1,32.54,15.67,5.47
2023-03-26 15:00:00,Harapan Raya,Sudirman,3.8,Cerah,1,0,1077,33.8,23.13,9.86,5.3
2023-03-26 15:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,1,0,1290,34.3,26.74,10.1,4.7
